7031_3702	love stories	Hull, E. M. (Edith Maude)	She remembered how, when she had pressed close to him, his hand had sought and gripped hers, conveying courage and sympathy. All that he could do he had done, he had shielded her body with his own, it must have been over his lifeless body that they had taken her. He had proved his faithfulness, sacrificing his life for his master's play-thing. Gaston was in all probability dead, but she was alive, and she must husband her strength for her own needs. She forced the threatening emotion down, and, with an effort, controlled the violent shivering in her limbs, and sat up slowly, looking at the Arab woman, who, hearing her move, turned to gaze at her. Instantly Diana realised that there was no help or compassion to be expected from her. She was a handsome woman, who must have been pretty as a girl, but there was no sign of softness in her sullen face and vindictive eyes. Instinctively Diana felt that the glowing menace of the woman's expression was inspired by personal hatred, and that her presence in the lent was objectionable to her. And the feeling gave a necessary spur to the courage that was fast coming back to her. She stared with all the haughtiness she could summon to her aid; she had learned her own power among the natives of India the previous year, and here in the desert there was only one Arab whose eyes did not fall beneath hers, and presently with a muttered word the woman turned back to her coffee-making. Diana's muscles relaxed and she sat back easily on the cushions, the little passage of wills had restored her confidence in herself. She moved her hand and it brushed against her jacket, coming away stained and sticky, and she noticed for the first time that all one side and sleeve were soaked with blood. She ripped it off with a shudder and flung it from her, rubbing the red smear from her hands with a kind of horror. The little tent was intensely hot, and there was a close, pungent smell that was eminently _native_ that she never experienced in the cool airiness and scrupulous cleanliness of Ahmed Ben Hassan's tents. Her sensitive lip curled with disgust, all her innate fastidiousness in revolt. The heat aggravated a burning thirst that was parching her throat.
4515_1492	western stories	Curwood, James Oliver	He gave an exclamation of satisfaction when under an old blanket in a dusty corner he found a Colt army revolver. But it was empty, and he found no cartridges. At last there was nothing left to search but the wolf-man's bunk. At the bottom of this he found what gave him his first real thrill--three of the silken snares made from Celie Armin's hair. "We won't touch them," he said after a moment, replacing the bear skin that had covered them. "It's good etiquette up here not to disturb another man's cache and that's Bram's. I can't imagine any one but a madman doing that. And yet--" He looked suddenly at Celie. "Do you suppose he was afraid of YOU?" he asked her. "Is that why he doesn't leave even the butcher-knife in this shack? Was he afraid you might shoot him in his sleep if he left the temptation in your way?" A commotion among the wolves drew him to the window. Two of the beasts were fighting. While his back was turned Celie entered her room and returned a moment or two later with a handful of loose bits of paper. The pack held Philip's attention. He wondered what chance he would have in an encounter with the beasts which Bram had left behind as a guard. Even if he killed Bram or made him a prisoner he would still have that horde of murderous brutes to deal with. If he could in some way induce the wolf-man to bring his rifle into the cabin the matter would be easy. With Bram out of the way he could shoot the wolves one by one from the window. Without a weapon their situation would be hopeless. The pack--with the exception of one huge, gaunt beast directly under the window--had swung around the end of the cabin out of his vision. The remaining wolf in spite of the excitement of battle was gnawing hungrily at a bone. Philip could hear the savage grind of its powerful jaws, and all at once the thought of how they might work out their salvation flashed upon him. They could starve the wolves! It would take a week, perhaps ten days, but with Bram out of the way and the pack helplessly imprisoned within the corral it could be done. His first impulse now was to impress on Celie the necessity of taking physical action against Bram. The sound of his own name turned him from the window with a sudden thrill.
21998_787	adventure stories	Williamson, A. M. (Alice Muriel)	Clo had to admit that most of what she knew of mother was from the Sisters who looked after the orphans. Yes, it was in an orphan asylum that the child had been brought up. About father she knew nothing, except that mother had "lost" him before her baby was born, and that he "came from America." Evidently his name had been Riley, because mother was Mrs. Riley, and Clo was Clodagh because "that was a name in mother's family." The Sisters had been particularly kind. Mother had given Clo into their care, because she lodged, and had fallen ill, in the street of the orphan asylum. There had been a little money, which was placed in a bank for the child. The Sisters had known that mother was a lady; but the orphan girls, when they grew up, were supposed to be put into service. Neither Clo nor the Sisters had wanted her to be a servant, and when she was sixteen a situation was found for her as "companion" to an old lady. Clo "stuck it out" for nearly two years. Then she ran away and sailed for the United States, her unknown father's land, with the sixty pounds which was her fortune. This money was all spent, and she was nearly starving when she snatched at what she could get with Moreton and Payntor. "But I just couldn't eat and dress on my wages," Clo explained, in her soft, rich voice, rather deep for so young and small a girl, and made creamy by a touch of Irish brogue. "One has to do both in New York. I was so hungry all the time, if the girls left a crust on their plates I used to hide it. I expect the way I'd look to see if there'd be anything left gave them the idea I was a sly piece. They thought I put on airs, too. Me! P'raps it was my not knowing their kind of slang. And it's true I did steal once, or almost the same thing as steal. There was a dollar bill on the floor under a table one afternoon. 'Stead of trying to find who was the owner, I slipped it inside my dress. I must have been nearly off my head, or I'd never have done it, darling Mrs. Sands! When the time came to go home to my room that night, I didn't go. I went to a restaurant, and I ate.
64965_237	science fiction	Marlowe, Stephen	"I didn't know Marsden was an acrobat." "His old lady claims she's going to sell him to the interstellar circus when it comes around." "What do you say we give him a hand?" Marsden sat up, rubbed his head. One of the men came over and offered his arm. Cat-quick, Marsden leaped to his feet and thrust the man away from him so hard that he stumbled back, crashed against the bottom steps and fell. Something clicked, and Alice Cooper squealed excitedly: "I got it! That was perfect, Harry. Thank you ever so much. I caught it just after you started to shove him and now when my friends see this they'll know Talbor is a primitive place. Are there many murders here?" "I've never heard of one," said Harry, dusting his trousers off. "We're too busy for crime, I guess." "How terribly dull. Statistics show that more advanced societies are prone to higher crime rates, particularly crimes of passion, since everyone is high strung and capable of flying off the handle as the expression goes. Did you ever think of committing a crime of passion, Harry?" She stood there, small and frail in the sunlight, delicately, lushly curved. She wet her lips and they were very red in the sunlight and against her pale white face. "No," said Marsden thickly. "I'd better take you back inside to your friends, maybe." "Why, don't be ridiculous. See, they're all outside anyway." Marsden's gaze took in Talbor City's one street. The crowds had thinned considerably; people moved off toward the outskirts and the farmlands in twos and threes, the Earth people scattered among them and going to see Talbor with them. Marsden felt lost and alone and a little frightened, for he knew he would go off into the country-side with Alice Cooper in another moment, and he hardly trusted himself. "They're not my friends, Harry. We're traveling together, but we hardly know each other. You don't just make friends with anyone, it isn't civilized. People are always out to get you, to trick you, to make fun of you and take advantage of you. Oh, you've got to be careful, I always say. Shall we see Talbor now?" "I should go home and start plowing." "I'm leaving tonight, Harry." Her hand slipped under his arm and nestled there.
62907_3354	adventure stories	Jewell, Edward Alden	And she began to ask herself questions about the future which she could not answer, and which often filled her with a nameless terror. Sometimes in the evening Stella would watch her husband, fascinated by the fearful process of opium smoking, as she had once been fascinated by the sheer dazzle of his eyes and the romance of manners such as she had never dared hope to encounter outside of books. She would sit, almost spellbound, and see the resistless hunger take possession of him. Perhaps he would be working away on his report for Captain Utterbourne; but at length he would fling himself upon the cot. He would scowl at her with eyes which showed a dull glow of something ominous; then his hands would go out to the tabouret, and with fingers no longer altogether steady, but which had taken on of late a curious flutter, he would seize the pipe. After that, absorption would claim him utterly, as though he inhabited a separate universe. He would draw a large drop of opium, twirl it on the point of the dipper, round and round, with uncanny deftness, over the flame of the spirit lamp, hold it there like meat on a skewer till it roasted. He had learned to an exquisite fineness when the tiny browning ball was cooked to the proper pitch—never the least bit burned, never toasted a shade too dry, yet never drawn off underdone, either. Occasionally he would bring the opium away from the flame and roll it gently on the bowl of his pipe. At last he would hold the pipe itself over the flame a moment, and then would quickly thrust the laden end of the dipper into the bowl, just over the orifice—always sure, with fluttering fingers; always uncannily sure. Then he would relax. And there he would lie, a spectacle of manhood in the wrecking, the stem of the pipe between his lips, which had taken on a bloated look and seemed no longer quite the cupid’s bow of old. The pipe would sway slowly back and forth, trembling a little over the fire of the spirit lamp. And as the sphere of drug inside the bowl began to sizzle, the White Kami, who had once been Ferdinand King, that figure extraordinary of beauty and romance, would draw in with all the fervour of his captured soul; and the spent smoke would drift in clouds from mouth and quivering nostrils. She brooded it with a breaking heart when he was away from her; when he returned she looked at him with eyes full of fear and disillusion.
46774_1272	detective and mystery stories	Burton, Frederick R. (Frederick Russell)	What was this sense of loss but a relief from the dominating influence of Poubalov's stronger personality? There, with all his desperation, even at the height of his exaltation, when he seemed to tread the border lands of heroism, he had halted at a single word from the spy. He had stood and listened to threats and sophistry, and had been moved by the one and convinced by the other. No! he could not tell all this to Palovna, or to any other person except Strobel; to him, if he should ever return, he would make a full confession of his defeat. For the present he must keep it to himself, and if he would still do something to effect his vengeance and rescue Strobel, he must work in secret. And as he reflected that it was just this course that Poubalov undoubtedly expected him to take, he groaned and slunk abashed and mortified to his lonely room. In the early morning, without waiting to read newspapers, or submit to interviews from reporters, should they call again at the house, Clara and Louise set forth to finish their search for the "second driver." Again they had a tedious, fruitless experience. Now and again it seemed momentarily as if they had come upon a clew to the man, but Clara's keen questions invariably brought them to the same disappointing end. By noon they had visited every livery stable in Boston. "Don't think me unkind, Clara," ventured Louise, "but I fear we ought to give this up. I don't know that I can say just why, for I sympathize with you as deeply as ever, and, like you, I believe in Ivan; but somehow I fear." "There are the stables in Cambridge and Somerville," responded Clara, absently; "we haven't been there. Forgive me, dear! I didn't mean to ignore what you said. We are both tired. I had meant to call at Mrs. White's before returning, but we will go home and rest, and see if fresh thinking will help us. There may be some word at home by this time." There was, indeed, some word at home. The servant reported that Detective Bowker had called and would be glad to see Miss Hilman, should she care to go downtown during this afternoon; and there were many letters from friends who had learned of her trouble.
40176_5535	love stories	Richards, Laura Elizabeth Howe	"Have you had any talk with her, Lucy?" "I've tried, but I had to do all the talking. She just pulls this little wooden smile--it's just that, Lawrence! it's as if she pulled a string and twitched the corners of her mouth up; there is no smile in her eyes. It's _tragic_! And all she will say is, 'It is my duty to go to my father; I must go, because it is my duty!' over and over; in fact--" with a petulant outburst--"I seem to have lost my Mary, and got a very beautiful talking doll in exchange--Only dolls _do_ look cheerful," she added, "and they don't cry their eyes out all night." "Have you heard her crying?" asked John Aymer. "Heard her? No! But I see her in the morning, don't I? _I_ am not an _owl_, my dear John!" "No, my love, certainly not!" The two men gazed meditatively at each other over their pipes. ("Since my husband must either smoke or fidget," Mrs. Aymer was wont to say, "I prefer to have him smoke; and there shall be no room in my house that he is obliged to fidget in.") But the pipes did not make for peace as usual; the atmosphere of the rose-shaded room was anxious and troubled, reflecting the mood of its little ruler. However things might be with Mary-in-the-kitchen, Lucy-in-the-parlor was not herself this evening. She would knit diligently for a few minutes, then spring up to turn down the lamp, to poke the fire, to straighten an already straight window blind, then plunge at her knitting again, and make the needles fly at a bewildering rate. "It certainly is an extremely rum start!" said John Aymer thoughtfully. "Makes one feel as if one were living behind the scenes at the ----," he named a popular theatre. "John Aymer!" The knitting was dropped, and two indignant sapphires burned on the guilty husband. "I don't _like_ to think you are heartless, John," said Lucy; "but sometimes there seems nothing else _to_ think. To _make game_ of a poor girl's misery! Men are--" "Not at all, my love, not at all!
56278_3894	adventure stories	Standish, Burt L.	“Sure. I know the country hereabouts pretty well, and I may be able to help you in following the course.” “Thank you,” said Frank. “If you can give me any assistance that way I shall try to repay the favor in some manner.” “Oh! that’s all right,” assured the Ashport man. “Every starter must know the course. After that if he can find any means of covering it easier or quicker than the rest, that’s his privilege.” “Well, I reckon some of them will find a few short cuts,” muttered Hodge. “One has already, that’s sure,” said Frank, in a low tone. Bramwell cast a quick glance toward them, having failed to catch their words, although he heard them say something. Merry finished dressing and walked over to the Ashport man. “Who do you consider the best runner in your set, Bramwell?” he inquired. “Why, Prince, of course,” was the prompt answer. “We hope he’ll be able to take the trophy.” “Has Hollingsworth ever told you that you could beat Prince in a cross-country run?” “Well, hardly!” was the laughing answer. “Why should he?” “Because you ought to do it, and I believe you can.” Bramwell looked surprised. “Quit your kidding!” he exclaimed. “I’m going into this thing because I like the sport.” “That’s one good reason why you stand a fine chance to win. You like it. Prince likes the glory, but he does not like the work. I want to tell you something in confidence: Hollingsworth really believes you stand a better show of winning than any other Ashport runner.” Bramwell showed his incredulity, which seemed to turn into resentment in a moment. “Say!” he cried, “do I look soft? What do you take me for? I offered to show you the course in good faith, but if you’re going to give me this sort of hot air——” “If you knew me better,” said Frank, in a convincing manner, “you would not accuse me of dealing in hot air. If we start out together to-day I’m going to tell you a few things that will interest you and may spur you on to victory.” “Why should you do that? You’re out for the trophy, aren’t you?”
2568_591	detective and mystery stories	Bentley, E. C. (Edmund Clerihew)	But I am under an intolerable dread of Mabel being involved in suspicion with regard to the murder. It is horrible to me to think of her delicacy and goodness being in contact, if only for a time, with the brutalities of the law. She is not fitted for it. It would mark her deeply. Many young women of twenty-six in these days could face such an ordeal, I suppose. I have observed a sort of imitative hardness about the products of the higher education of women today which would carry them through anything, perhaps. ‘I am not prepared to say it is a bad thing in the conditions of feminine life prevailing at present. Mabel, however, is not like that. She is as unlike that as she is unlike the simpering misses that used to surround me as a child. She has plenty of brains; she is full of character; her mind and her tastes are cultivated; but it is all mixed up’--Mr. Cupples waved his hands in a vague gesture--‘with ideals of refinement and reservation and womanly mystery. I fear she is not a child of the age. You never knew my wife, Trent. Mabel is my wife’s child.’ The younger man bowed his head. They paced the length of the lawn before he asked gently, ‘Why did she marry him?’ ‘I don’t know,’ said Mr. Cupples briefly. ‘Admired him, I suppose,’ suggested Trent. Mr. Cupples shrugged his shoulders. ‘I have been told that a woman will usually be more or less attracted by the most successful man in her circle. Of course we cannot realize how a wilful, dominating personality like his would influence a girl whose affections were not bestowed elsewhere; especially if he laid himself out to win her. It is probably an overwhelming thing to be courted by a man whose name is known all over the world. She had heard of him, of course, as a financial great power, and she had no idea--she had lived mostly among people of artistic or literary propensities--how much soulless inhumanity that might involve. For all I know, she has no adequate idea of it to this day. When I first heard of the affair the mischief was done, and I knew better than to interpose my unsought opinions. She was of age, and there was absolutely nothing against him from the conventional point of view. Then I dare say his immense wealth would cast a spell over almost any woman.
1312_4912	western stories	Harte, Bret	The eyes of the doomed man caught those of Morse--his expression changed--a kindly smile lit his face--he bowed his proud head for the first time, with an easy gesture of farewell. And then, with a cry, Morse threw himself upon the nearest armed guard, and a fierce struggle began. He had overpowered one adversary and seized another in his hopeless fight toward the cart when the half-astonished crowd felt that something must be done. It was done with a sharp report, the upward curl of smoke and the falling back of the guard as Morse staggered forward FREE--with a bullet in his heart. Yet even then he did not fall until he reached the cart, when he lapsed forward, dead, with his arms outstretched and his head at the doomed man's feet. There was something so supreme and all-powerful in this hopeless act of devotion that the heart of the multitude thrilled and then recoiled aghast at its work, and a single word or a gesture from the doomed man himself would have set him free. But they say--and it is credibly recorded--that as Captain Jack Despard looked down upon the hopeless sacrifice at his feet his eyes blazed, and he flung upon the crowd a curse so awful and sweeping that, hardened as they were, their blood ran cold, and then leaped furiously to their cheeks. “And now,” he said, coolly tightening the rope around his neck with a jerk of his head--“Go on, and be damned to you! I'm ready.” They did not hesitate this time. And Martin Morse and Captain Jack Despard were buried in the same grave. A CONVERT OF THE MISSION The largest tent of the Tasajara camp meeting was crowded to its utmost extent. The excitement of that dense mass was at its highest pitch. The Reverend Stephen Masterton, the single erect, passionate figure of that confused medley of kneeling worshipers, had reached the culminating pitch of his irresistible exhortatory power. Sighs and groans were beginning to respond to his appeals, when the reverend brother was seen to lurch heavily forward and fall to the ground. At first the effect was that of a part of his performance; the groans redoubled, and twenty or thirty brethren threw themselves prostrate in humble imitation of the preacher. But Sister Deborah Stokes, perhaps through some special revelation of feminine intuition, grasped the fallen man, tore loose his black silk necktie, and dragged him free of the struggling, frantic crowd whose paroxysms he had just evoked. Howbeit he was pale and unconscious, and unable to continue the service.
34369_2018	detective and mystery stories	Clark, Joan	After making a brief inspection of her quarters Penny sat down on the floor with her back against the outside door. She riveted her eyes upon the organ. Time dragged slowly. When it seemed to Penny that several hours must have passed, she heard a clock downstairs striking eleven-thirty. "At least another half hour to wait," Penny thought, shifting into a more comfortable position. She grew drowsy. Several times she caught herself on the verge of napping. She aroused herself only to find her eyes growing heavy again. It became increasingly difficult to watch the organ. "I wish that ghost would hurry up and come," she mused impatiently. "Perhaps after all my trouble this won't be one of his working nights!" That was the last thought of which she was aware. Suddenly she heard soft organ music rolling and swelling about her. With a start she aroused herself. She had been sleeping. It took an instant for Penny to gather her wits. She was still sitting with her back to the conservatory door. Yet at the far end of the great room, she distinctly could see a shadowy figure seated at the organ. Penny scrambled to her feet, starting forward. The floor creaked alarmingly. Penny halted, but too late. She had given warning of her presence. The shadowy figure at the organ jerked into alert attention. There was a discordant crash of chords, then silence. Penny blinked. She thought she had heard a sharp click as if a secret panel had opened and closed. That was all. And the organist had disappeared. CHAPTER XII A Suspicious Act Penny caught herself shivering. She decided that she had seen quite enough for one night. She turned toward the door, but with her hand on the brass knob, stood tensely listening. Someone was tiptoeing along the hall. It occurred to her that the mysterious organist might have escaped from the music room by means of a secret panel which opened directly into the adjoining corridor. Even now he could be effecting his escape to the lower floor. Crouching against the wall, Penny waited. She was startled to hear the footsteps coming closer. Then the door opened a tiny crack and the beam of a flashlight slowly circled the room. "Penny!" an anxious voice whispered. "Where are you?" Penny laughed in relief as she reached out to grip Rosanna's hand. "Oh! How you startled me!" the girl gasped. "I'm so glad you're safe, Penny. You stayed up here so long that I was frightened.
14054_4264	love stories	Thurston, Katherine Cecil	I shall make him respect Max as well as love him; Max shall become his equal. Now, suppose you set yourself a task like that, how would you begin?" "Oh, madame!" Jacqueline was all deprecation. "Do not fear. Tell me!" "Madame, it is not for me--" Jacqueline's triumph in the moment, and her concealing of the triumph, were things exquisitely feminine. "Tell me!" "I may speak from the heart, madame?" Maxine bent her head in gracious condescension. "Then, madame, I would make of Monsieur Édouard a book of figures. The princess would learn the rules; Monsieur Max would shut the book, and make up the sum. It would be quite simple." The hot color scorched Maxine's face; she rose quickly. "Jacqueline! I had not expected this!" "Madame desired me to speak from the heart. The heart, at times, is unruly!" "True! Forgive me. But you should not suggest a thing that you know to be impossible." "Pardon, madame! I was thinking of the many impossibilities performed in a good cause!" "Say no more, Jacqueline! To-night was to-night! To-night is over!" She walked across the room and passed out upon the balcony, leaning over the railing at the spot where Blake had stood. Jacqueline, swift and guileful, was instantly beside her. "Madame, at its most serious, to-night was a little comedy. Is it so criminal to repeat a little comedy--once, or even twice--in a good cause? It is not as if madame were not sure of herself! Besides, the comedy was charming!" "Yes; the comedy was charming!" Maxine echoed the sentiment, and in her heart called 'charming' a poor word. "But even if I were weak, Jacqueline," she added, "how could I banish Max? Max could scarcely continue to have important business." "Perhaps not, madame; but Monsieur Max might continue to display temper! Do not forget that he and Monsieur Édouard did not part upon the friendliest terms." Maxine smiled. "But even granted that, I could not be here again--alone." Jacqueline, with airiest scorn, tossed the words aside. "That, madame? Why, that arranges itself! The princess loves her brother! His quarrel is her grief. Is not woman always compassionate?
20714_1472	western stories	Garland, Hamlin	I'd take poison if it wa'n't f'r the young ones." "Lucreeshy Burns!" "Oh, I mean it." "Land sakes alive, I b'lieve you're goin' crazy!" "I shouldn't wonder if I was. I've had enough t' drive an Indian crazy. Now you jest go off an' leave me 'lone. I ain't no mind to visit,--they ain't no way out of it' and I'm tired o' trying to _find_ a way. Go off an' let me be." Her tone was so bitterly hopeless that the great, jolly face of Mrs. Councill stiffened into a look of horror such as she had not known for years. The children, in two separate groups, could be heard rioting. Bees were humming around the clover in the grass, and the kingbird chattered ceaselessly from the Lombardy poplar tip. Both women felt all this peace and beauty of the morning dimly, and it disturbed Mrs. Councill because the other was so impassive under it all. At last, after a long and thoughtful pause, Mrs. Councill asked a question whose answer she knew would decide it all--asked it very kindly and softly:-- "Creeshy, are you comin' in?" "No," was the short and sullenly decisive answer. Mrs. Councill knew that was the end, and so rose with a sigh, and went away. "Wal, good-by," she said, simply. Looking back, she saw Lucretia lying at length, with closed eyes and hollow cheeks. She seemed to be sleeping, half buried in the grass. She did not look up nor reply to her sister-in-law, whose life was one of toil and trouble also, but not so hard and helpless as Lucretia's. By contrast with most of her neighbors, she seemed comfortable. "Sim Burns, what you ben doin' to that woman?" she burst out, as she waddled up to where the two men were sitting under a cottonwood tree, talking and whittling after the manner of farmers. "Nawthin' 's fur 's I know," answered Burns, not quite honestly, and looking uneasy. "You needn't try t' git out of it like that, Sim Burns," replied his sister. "That woman never got into that fit f'r _nawthin_'." "Wal, if you know more about it than I do, whadgy ask _me_ fur?" he replied, angrily.
14054_1396	love stories	Thurston, Katherine Cecil	Wait and see! And, in the mean time, Paris is awake, is she not?" Blake looked at the laughing face, the bright eyes, and shook his head. "I believe you're a cluricaun, come all the way from the bogs of Clare! Come here, and take my arm again, or you'll be vanishing into that plantation!" It is unlikely that Max understood all the other's phrases, but he understood the lenient, bantering tone that had in it a touch of something bordering upon affection, and with a gracious eagerness he stepped forward and slipped his hand through the proffered arm. "Where are you going to take me?" All the lightness, all the arrogance had melted from his voice, his tone was almost as soft, almost as submissive as a woman's. Blake looked down upon him. "I hardly know--after that philosophy of yours! I thought of taking you to a little Montmartre _cabaret_, where many a poet wrote his first verses and many an artist sang his first song--a dingy place, but a place with atmosphere." Max clung to his arm, the light flashing into his eyes. "Oh, my friend, that is the place! That is the place! Let us go--let us run, lest we miss a moment!" "Good! Then hey for the Boulevard de Clichy and the quest of the great idea!" CHAPTER IX The ascent of the heights had been exciting, the descent held a sense of satisfaction. At a more sober pace, with a finer, less exuberant sense of comradeship, the two passed down the hundred-odd steps of the Escalier de Sainte-Marie, taking an occasional peep into some dark and silent corner, halting here and there to glance into the dimly lighted hallway of some mysterious house. On the upward way they had been all anticipation; now, with appetites appeased, they toyed with their sensations like diners with their dessert. "Who are the people living in these houses?" The boy put the question in a whisper, as if fearful of disturbing the strange silence, the close secrecy that hung about them. "The people who live here? God knows! Probably you would find a _blanchisseuse_ on the ground floor, and on the fourth a poet or perhaps a musician, like our fiddler of _Louise_. This is the real Bohemia, you know--not the conscious Bohemia, but the true one, that is lawless simply because it knows no laws.
31426_986	detective and mystery stories	Newcomb, Ambrose	So, too, Perk considered it worth while to try and figure out the exact course of the high flyer as he was probably making directly for his intended goal and this knowledge was likely to prove useful to them later on. This he was able to accomplish. Working mental problems come easily to one who has played the part of a navigator aboard a modern galleon of the clouds. "Huh!" grunted Perk after figuring out his problem twice and both times reaching the same conclusion, "the guy's really striking in to mighty near the same point Jack's meanin' to make and mebee now our lines might cross if we both kept on goin' long enough." He studied this matter for some time, wondering if Jack also realized the fact and had kept silent about it for good and sufficient reasons. It afforded the ambitious Perk considerable satisfaction to hug the idea to his heart that possibly the chance might be given Jack and himself to locate some of these land stations where all this flagrant smuggling business was going on--the prospect of their's being the force to deal the outlaw organization a killing blow brought in its train the thrill he loved so well. Then came the moment when Jack banked and changed his course radically, heading directly into the east where lay the peninsula of Ponce de Leon, seeker after the Spring of Eternal Youth, and finding instead, a land of flowers. Perk knew what this evidently meant--that Jack had flown far enough up the west coast and was now bent on making for that inland sheet of fresh water he had mentioned to his comrade as a likely place for them to drop down and pass the balance of the night. The uncertainty was keeping Perk keyed up to a high tension--something told him in no uncertain tones that Jack had a vastly more important reason for attaining that lake than the mere desire to avoid attracting attention--just what it might mean he could not guess, for when he attempted to solve the enigma he found himself floundering in a shoreless sea of doubt and uncertainty that was baffling, to say the least. Perk was mumbling to himself as if he might be on the verge of reaching some sort of decision. He bent forward several times as if about to make an important remark and on each occasion drew back, as though he could hardly decide how to approach the matter he had in his mind. Then he would chuckle, as if it might have its humorous side as well as a serious one.
61967_317	science fiction	Hasse, Henry	" Garth looked straight at Prokle and spoke calmly: "Maybe he knows it and maybe not. Twenty-one days, Prokle, remember? Imagine three weeks on this place, knowing there's only a chance in a million of you being located. Maybe watching the others die off one by one. You'd hate to be the last, Prokle, wouldn't you? But remember what I said about some men loving life more than others, clinging to it longer, even when it means...." Garth didn't finish, but Prokle nodded and said the last word for him. "Madness. You're right, Hype, that's all it can mean. We've got a madman on our hands. Let's go home." * * * * * Garth shook his head and pointed across the chasm. Fifty yards away the opposite precipice, a bit higher, was limned raggedly against the stars. "Our best bet is to get over there unobserved. It may not be easy dealing with him." Prokle patted his own ray-pistol at his side. "No," Garth cautioned. "We don't want to use those and I don't think we'll have to." Slowly, circuitously and with much effort they gained the opposite rim. It took them nearly ten minutes but the negotiation was masterful and noiseless. Finally, from behind a protecting rock formation they peered again into the depths, their eyes becoming slowly accustomed to that darker darkness. Then Garth silently pointed. "What is it?" Prokle whispered. "I don't see a thing." "Keep looking. A little to the right." Then Prokle saw it. The missing life-boat, lying quite still there below, like a tiny silver bug with its nose smashed. And that disseminated whatever slight doubt they may have had. "What now?" Prokle whispered. "We've got to go down!" Garth said hoarsely. "Nothing else. This side doesn't seem so steep; if we get to a point where we can see him, we'll talk to him." "Can't do that, unless he's got a phone, too!" "We'll see about that when we have to. Keep looking down there a while, let your eyes get used to it." Presently, Garth first, they began the descent. It was slow and ticklish work, but now they could dimly see their way enough to proceed in safety.
30311_335	science fiction	Berryman, John	But they had set a trap--" "I _thought_ it was some light-finger stuff," I grinned. "Well, it will take me a while to set up a real test of your Psi Powers. Where can I reach you--or are you spending the night here?" "Certainly not!" she said, casting an annoyed glance at Elmer. She looked at her watch. "Would it be much longer than an hour? I might still be here, if Elmer--" "Jes' fine," T-shirt said. "Unless yo' mine watching Keys and me practice." He grinned at me. "Keys is he'ping me build up mah TK," he explained. "That'll make you popular," I sneered, as I wrote down Elmer's phone number. They let me out. It had been a pretty room, and in a way I hated to leave it. Still, by the time a cruising 'copter had taken me halfway back to my office up-town, I could relax the shield over my thoughts--and that was worth getting out of that Stigma hideaway. * * * * * It was a little after nine when I walked into the lobby and rang for the elevator. A man lounging against the wall over near the building directory raised a wrist-phone to his mouth and spoke quietly into it as I waited for the car to come. He didn't seem to be interested in me--but then, he wouldn't want to show it if he were. Fool around with the Stigma, would I? The building was mostly dark--in our circle we make too much dough to be interested in overtime. I keyed myself into our waiting room, turned on the ceiling, and went into my private office. There was enough light leaking in from our foyer, so I added none. I found Lindstrom at home--after all, he should have been by nine o'clock. "Maragon!" he said. "Kill your focus. I have guests!" I reached up to twist the 'scope so that my image would be a blur on his screen. Nice beginning. I was as welcome as a thriving case of leprosy. "I want you to make a test for me, Professor," I said. "Tonight." He shook his head. "I told you I had guests. We're entertaining. No thanks, Maragon." "A Normal is being crucified," I said quietly.
46774_954	detective and mystery stories	Burton, Frederick R. (Frederick Russell)	"My poor child," he said, "you have heard everything, I suppose?" "I have heard a great deal, uncle," replied Clara, "and appreciate your motives in withholding the paper from me that published the wicked rumor that Ivan had eloped, but you should have known me better. Do you suppose, uncle dear, that that rumor disturbed me? I dismiss it more lightly than anything that has been said." "Poor child! poor child!" sighed Mr. Pembroke. "Why do you say that?" asked Clara, sitting down wearily. "Of course, I am sorrowful; nobody can realize what I suffer; but I am confident that Ivan has done no wrong, and I cannot believe that we shall not find him. I have returned to rest, not to give up the search." "Clara, my dear girl," said her uncle, tenderly, "you'd best give it up. You have a great sorrow to bear, but I know how brave you are. There is no occasion for further search." "No occasion! Uncle, what do you mean?" "The detective assigned from headquarters to make an investigation has been to see me." "Yes, yes! what did he say?" "The worst possible, Clara. He is convinced that Strobel went to New York, if not with Lizzie White, then to join her there. It is the only possible explanation of his disappearance." "No! no! you know nothing about it, and the detective is a fool!" cried Clara. Mr. Pembroke was immensely surprised at this violent outbreak, when he had expected tears, prostration, the deepest grief. It occurred to him that perhaps his niece's mind had been unsettled by her trouble. She sat looking at him with blazing eyes, her face flushed, her foot nervously patting the floor. "You are greatly excited, Clara," ventured her uncle, gently. "Tell me what the detective said!" retorted Clara, imperiously. "He has found that a closed carriage, such as we know Strobel took at the corner of Park and Tremont Streets, halted at the Park Square Station shortly after that time. The passenger was a young man who answered the description of Strobel. He paid the driver, went into the station, bought a ticket for New York, and immediately took his place in the train. It is further known that Lizzie White took a train from the same station at about the same hour.
